H	2	1024	"2019-04-01 18:15:57"	60	3.47
521	3
522	3
523	6
524	5
525	3
526	3
527	2
528	6
529	2
530	1
531	0
532	7
533	4
534	10
535	4
536	3
537	1
538	2
539	7
540	3
541	1
542	2
543	4
544	1
545	3
546	4
547	0
548	2
549	2
550	1
551	0
552	1
553	2
554	3
555	1
556	2
557	1
558	3
559	2
560	3
561	2
562	1
563	1
564	2
565	1
566	1
567	4
568	3
569	2
570	1
571	1
572	3
573	7
574	2
575	4
576	3
577	1
578	2
579	5
580	3
581	2
582	1
583	2
584	2
585	2
586	1
587	1
588	1
589	1
590	2
591	1
592	0
593	1
594	3
595	0
596	1
597	4
598	3
599	1
600	2
601	1
602	0
603	2
604	0
605	1
606	0
607	2
608	0
609	0
610	0
611	0
612	1
613	0
614	1
615	0
616	0
617	0
618	0
619	1
620	1
621	0
622	0
623	0
624	1
625	0
626	0
627	0
628	0
629	1
630	1
631	2
632	0
633	0
634	1
635	0
636	0
637	0
638	0
639	1
640	0
641	0
642	2
643	0
644	1
645	2
646	1
647	0
648	0
649	1
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	1
658	0
659	1
660	0
661	1
662	0
663	1
664	1
665	0
666	0
667	0
668	0
669	0
670	1
671	0
672	1
673	0
674	0
675	0
676	0
677	1
678	0
679	2
680	0
681	0
682	0
683	0
684	0
685	0
686	1
687	0
688	1
689	1
690	0
691	1
692	0
693	0
694	1
695	0
696	0
697	1
698	0
699	0
700	1
701	0
702	1
703	0
704	0
705	1
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	1
718	0
719	0
720	1
721	0
722	0
723	0
724	0
725	1
726	0
727	0
728	0
729	1
730	0
731	0
732	0
733	1
734	0
735	0
736	1
737	0
738	1
739	1
740	1
741	1
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	1
754	0
755	0
756	0
757	2
758	1
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	1
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	1
792	0
793	1
794	1
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	1
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	1
816	1
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	1
829	1
830	0
831	0
832	0
833	0
834	0
835	1
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	1
858	0
859	0
860	0
861	0
862	0
863	0
864	1
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	1
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	2
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	1
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	1
914	0
915	0
916	0
917	0
918	0
919	1
920	0
921	0
922	0
923	0
924	1
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	1
944	0
945	0
946	1
947	0
948	0
949	1
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	1
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	1
1001	0
1002	0
1003	0
1004	0
1005	0
1006	1
1007	0
1008	0
1009	0
1010	0
1011	0
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	0
1019	0
1020	0
1021	0
1022	0
1023	0
